nplc,round,sample_index,sample_wall_time,sample_started_s,sample_ended_s,sample_elapsed_s,differential_resistance_ohm,compliance_hit,negative_source_voltage_v,negative_measured_voltage_v,negative_current_a,negative_resistance_ohm,positive_source_voltage_v,positive_measured_voltage_v,positive_current_a,positive_resistance_ohm
0.7,2,54,2026-05-27T21:50:07.793,16686.2471724,16686.4445111,0.19733869999981835,36273.92621844038,False,-0.03,-0.0298936831,-8.4722e-07,35284.4398149241,0.03,0.0301019653,8.067407e-07,37313.061433494055
0.7,2,55,2026-05-27T21:50:07.970,16686.4445682,16686.6210485,0.1764803000005486,37841.77786797334,False,-0.03,-0.0298955605,-7.113571e-07,42026.09420781771,0.03,0.0301097796,8.743332e-07,34437.41996758215
0.7,2,56,2026-05-27T21:50:08.165,16686.6211009,16686.815951,0.19485010000062175,35893.88681552235,False,-0.03,-0.0298886123,-7.150203e-07,41801.068165477256,0.03,0.030116311,9.567107e-07,31479.01554775127
0.7,2,57,2026-05-27T21:50:08.349,16686.8160034,16686.9997933,0.18378990000201156,31433.977796616407,False,-0.03,-0.0298914476,-9.306855e-07,32117.667676137644,0.03,0.0301111186,9.781587e-07,30783.469594453338
0.7,2,58,2026-05-27T21:50:08.548,16686.9998475,16687.198235,0.1983875000005355,41667.60733976343,False,-0.03,-0.0298966673,-7.567241e-07,39508.01527267336,0.03,0.0301193376,6.836275e-07,44058.11293430998
0.7,2,59,2026-05-27T21:50:08.729,16687.1982876,16687.3798871,0.18159949999972014,33687.36805775114,False,-0.03,-0.0298893433,-8.182563e-07,36528.09431470311,0.03,0.0301090349,9.627786e-07,31273.062051856992
0.7,2,60,2026-05-27T21:50:08.924,16687.3799375,16687.5747261,0.1947885999979917,40714.759857628684,False,-0.03,-0.0298846702,-7.373756e-07,40528.422963819256,0.03,0.0301336576,7.367416e-07,40901.257102897405
0.7,2,61,2026-05-27T21:50:09.100,16687.5747819,16687.7503096,0.17552770000111195,35301.1044522422,False,-0.03,-0.0298658002,-9.960664e-07,29983.744256407004,0.03,0.0301291752,7.034548e-07,42830.293005321735
0.7,2,62,2026-05-27T21:50:09.296,16687.7503644,16687.9460533,0.195688899999368,35198.69186643404,False,-0.03,-0.0298663804,-1.002913e-06,29779.632331019744,0.03,0.030132113,7.01653e-07,42944.46542664251
0.7,2,63,2026-05-27T21:50:09.481,16687.9461186,16688.1315227,0.18540410000059637,39886.493672443656,False,-0.03,-0.0298652668,-8.059974e-07,37053.800421688706,0.03,0.0301353993,6.982879e-07,43156.12414306477
3.0,2,0,2026-05-27T21:50:12.547,16690.5747795,16691.1974696,0.6226901000009093,35256.19193149904,False,-0.03,-0.0298801519,-8.587094e-07,34796.581823839355,0.03,0.030119382,8.431061e-07,35724.30800820917
3.0,2,1,2026-05-27T21:50:13.170,16691.197526,16691.8210273,0.6235013000004983,35288.97105287798,False,-0.03,-0.0298812136,-8.579101e-07,34830.23873946699,0.03,0.030118196,8.423211e-07,35756.19321420299
3.0,2,2,2026-05-27T21:50:13.788,16691.821082,16692.4389964,0.6179144000016095,35252.70060608596,False,-0.03,-0.0298806828,-8.588775e-07,34790.389549149906,0.03,0.030118349,8.430923e-07,35723.66750354617
3.0,2,3,2026-05-27T21:50:14.412,16692.439049,16693.0628834,0.6238344000012148,35210.55697400148,False,-0.03,-0.0298809123,-8.602934e-07,34733.397117774,0.03,0.0301184648,8.437233e-07,35697.087895996236
3.0,2,4,2026-05-27T21:50:15.045,16693.0629356,16693.6952714,0.6323358000008739,35318.34954744778,False,-0.03,-0.0298805895,-8.593257e-07,34772.13529165949,0.03,0.0301177777,8.394617e-07,35877.48875261373
3.0,2,5,2026-05-27T21:50:15.664,16693.6953281,16694.3148494,0.6195213000028161,35291.88895373507,False,-0.03,-0.0298806708,-8.575175e-07,34845.552189897,0.03,0.0301187661,8.425739e-07,35746.14179242913
3.0,2,6,2026-05-27T21:50:16.287,16694.3149036,16694.9377041,0.6228005000011763,35262.1420123038,False,-0.03,-0.0298808684,-8.58583e-07,34802.53906727713,0.03,0.0301179307,8.429245e-07,35730.28272401621
3.0,2,7,2026-05-27T21:50:16.910,16694.9377633,16695.5610046,0.6232412999997905,35250.03600000917,False,-0.03,-0.0298800076,-8.594665e-07,34765.761783618094,0.03,0.0301184759,8.426164e-07,35743.99442023678
3.0,2,8,2026-05-27T21:50:17.531,16695.5610624,16696.1825005,0.6214380999990681,35154.54863930254,False,-0.03,-0.0298800363,-8.628596e-07,34629.08252976498,0.03,0.0301185588,8.438497e-07,35691.852233875295
3.0,2,9,2026-05-27T21:50:18.155,16696.1825559,16696.805998,0.6234421000008297,35226.16897382997,False,-0.03,-0.029880026,-8.615415e-07,34682.05071955326,0.03,0.0301188054,8.417045e-07,35783.110818583
3.0,2,10,2026-05-27T21:50:18.776,16696.8060536,16697.4268209,0.6207672999989882,35333.60444461536,False,-0.03,-0.0298797837,-8.599571e-07,34745.66777807869,0.03,0.0301192454,8.381156e-07,35936.862886217605
3.0,2,11,2026-05-27T21:50:19.397,16697.4268756,16698.0481784,0.6213028000020131,35281.89843920764,False,-0.03,-0.0298794808,-8.59971e-07,34744.753951005325,0.03,0.0301188023,8.405691e-07,35831.44122238136
3.0,2,12,2026-05-27T21:50:20.021,16698.0482307,16698.6717521,0.6235214000007545,35319.473927240266,False,-0.03,-0.0298785354,-8.565079e-07,34884.132884238425,0.03,0.0301197428,8.422229e-07,35762.19881933868
3.0,2,13,2026-05-27T21:50:20.637,16698.6718098,16699.2880304,0.6162206000008155,35224.49530981698,False,-0.03,-0.0298785004,-8.601395e-07,34736.80769224062,0.03,0.030119467,8.431629e-07,35722.00223705289
3.0,2,14,2026-05-27T21:50:21.260,16699.2880841,16699.9112162,0.623132099997747,35243.41499434838,False,-0.03,-0.0298795493,-8.593258e-07,34770.92076136897,0.03,0.0301199717,8.431063e-07,35724.998971066874
3.0,2,15,2026-05-27T21:50:21.891,16699.9112699,16700.5422148,0.6309449000000313,35244.897388543555,False,-0.03,-0.0298794531,-8.612753e-07,34692.10495180809,0.03,0.0301196592,8.410736e-07,35810.9673160589
3.0,2,16,2026-05-27T21:50:22.513,16700.5422672,16701.1637636,0.6214964000027976,35363.28657609452,False,-0.03,-0.0298792682,-8.582189e-07,34815.439510828764,0.03,0.0301185895,8.383954e-07,35924.08725047871
3.0,2,17,2026-05-27T21:50:23.135,16701.16382,16701.7856714,0.6218513999992865,35296.736690945436,False,-0.03,-0.0298798995,-8.584146e-07,34808.237767624174,0.03,0.0301188701,8.414244e-07,35795.09947655428
3.0,2,18,2026-05-27T21:50:23.759,16701.7857276,16702.4097297,0.6240021000012348,35331.12665962044,False,-0.03,-0.0298802518,-8.551614e-07,34941.06703132297,0.03,0.030119495,8.430507e-07,35726.789622498385
3.0,2,19,2026-05-27T21:50:24.380,16702.4097834,16703.0304318,0.6206484000031196,35235.0331611145,False,-0.03,-0.029880263,-8.602516e-07,34734.33004948785,0.03,0.0301198154,8.426013e-07,35746.22469725598
0.3,2,0,2026-05-27T21:50:25.851,16704.3433134,16704.5023859,0.15907249999872874,47133.988584019666,False,-0.03,-0.0298763646,-6.89926e-07,43303.723297860925,0.03,0.0301213096,5.829914e-07,51666.81635440935
0.3,2,1,2026-05-27T21:50:26.009,16704.5024541,16704.6604904,0.15803630000300473,39863.819701351706,False,-0.03,-0.0298769704,-7.776981e-07,38417.18322315562,0.03,0.0301159854,7.272494e-07,41410.80817667226
0.3,2,2,2026-05-27T21:50:26.170,16704.6605458,16704.8207195,0.1601736999982677,37047.53274561939,False,-0.03,-0.0298772002,-9.648784e-07,30964.731099794542,0.03,0.0301215273,6.546283e-07,46013.1761795205
0.3,2,3,2026-05-27T21:50:26.329,16704.8207733,16704.9796729,0.15889959999913117,33883.74811924956,False,-0.03,-0.029874841,-9.385209e-07,31831.833473287596,0.03,0.0301209534,8.321154e-07,36198.048251480504
0.3,2,4,2026-05-27T21:50:26.486,16704.9797279,16705.1368307,0.15710279999984778,27772.704044673275,False,-0.03,-0.0298850592,-1.072561e-06,27863.272298731725,0.03,0.0301150073,1.087836e-06,27683.407517309595
0.3,2,5,2026-05-27T21:50:26.652,16705.1369307,16705.3026593,0.1657286000008753,42848.4089434946,False,-0.03,-0.0298767061,-5.134007e-07,58193.73853600121,0.03,0.030119439,8.867947e-07,33964.38769875373
0.3,2,6,2026-05-27T21:50:26.834,16705.302715,16705.4844693,0.18175429999973858,36035.01983686678,False,-0.03,-0.0298782487,-7.981689e-07,37433.49145776038,0.03,0.0301220881,8.668874e-07,34747.40560308063
0.3,2,7,2026-05-27T21:50:26.994,16705.4845241,16705.6451289,0.1606047999994189,54143.109438120744,False,-0.03,-0.0298795081,-5.849043e-07,51084.43911251806,0.03,0.0301201911,5.232644e-07,57562.08735010446
0.3,2,8,2026-05-27T21:50:27.150,16705.6451906,16705.801224,0.15603339999870514,55171.031602052506,False,-0.03,-0.0298785037,-5.70888e-07,52336.89217499755,0.03,0.0301237779,5.166806e-07,58302.513970913555
0.3,2,9,2026-05-27T21:50:27.310,16705.8012777,16705.9613911,0.16011340000113705,40748.45104705674,False,-0.03,-0.0298805917,-9.069712e-07,32945.469161534566,0.03,0.0301245749,5.656042e-07,53260.87553805293
0.3,2,10,2026-05-27T21:50:27.469,16705.9614605,16706.1202965,0.15883600000233855,37411.36284180118,False,-0.03,-0.0298732108,-8.506062e-07,35119.90719089515,0.03,0.0301163809,7.529064e-07,40000.16589047457
0.3,2,11,2026-05-27T21:50:27.662,16706.1203491,16706.3137597,0.1934105999971507,44361.96517801778,False,-0.03,-0.0298763831,-6.100052e-07,48977.259702048446,0.03,0.0301186765,7.423934e-07,40569.698626092315
0.3,2,12,2026-05-27T21:50:27.823,16706.3138138,16706.4743702,0.16055640000195126,25623.788453875422,False,-0.03,-0.0298801496,-1.14492e-06,26098.023966740035,0.03,0.0301156193,1.196489e-06,25169.992620074234
0.3,2,13,2026-05-27T21:50:27.981,16706.474425,16706.6322125,0.15778750000026776,26219.533876011406,False,-0.03,-0.0298802134,-1.115469e-06,26787.130256421293,0.03,0.0301206728,1.172935e-06,25679.745936475596
0.3,2,14,2026-05-27T21:50:28.136,16706.6322675,16706.7872476,0.15498010000010254,33723.55173263078,False,-0.03,-0.0298843104,-8.932303e-07,33456.44499520448,0.03,0.0301161135,8.859543e-07,33992.85211438107
0.3,2,15,2026-05-27T21:50:28.295,16706.7873051,16706.9465019,0.15919680000297376,59717.10714379558,False,-0.03,-0.0298782845,-5.155008e-07,57959.72479577141,0.03,0.0301193975,4.891976e-07,61568.98051012515
0.3,2,16,2026-05-27T21:50:28.456,16706.946556,16707.1067655,0.16020950000165612,63345.27658788287,False,-0.03,-0.0298820992,-4.796057e-07,62305.55475049609,0.03,0.0301193386,4.676068e-07,64411.67793111649
0.3,2,17,2026-05-27T21:50:28.649,16707.1068253,16707.2999602,0.19313490000058664,36925.258141034974,False,-0.03,-0.0298781457,-1.176316e-06,25399.761373644495,0.03,0.0301201517,4.485419e-07,67151.2554345536
0.3,2,18,2026-05-27T21:50:28.807,16707.3000152,16707.4581985,0.15818330000183778,29532.136966338265,False,-0.03,-0.0298810789,-1.081818e-06,27621.170011961345,0.03,0.0301151141,9.497381e-07,31708.861737778025
0.3,2,19,2026-05-27T21:50:28.967,16707.4582564,16707.618207,0.15995059999841033,28502.958205206825,False,-0.03,-0.0298832488,-1.202541e-06,24850.08727353163,0.03,0.030120566,9.026375e-07,33369.504369140435
0.3,2,20,2026-05-27T21:50:29.126,16707.618261,16707.7768938,0.1586328000012145,25146.986388465,False,-0.03,-0.0298794389,-1.2282e-06,24327.828448135482,0.03,0.0301210443,1.157791e-06,26015.95996168566
0.3,2,21,2026-05-27T21:50:29.282,16707.7769512,16707.9333914,0.15644020000036107,24762.761915728828,False,-0.03,-0.0298809852,-1.226662e-06,24359.591476706704,0.03,0.030115943,1.196207e-06,25176.196929126814
0.3,2,22,2026-05-27T21:50:29.443,16707.9334478,16708.0943295,0.1608817000014824,30529.29608863278,False,-0.03,-0.0298755014,-9.852105e-07,30323.977870718998,0.03,0.0301260658,9.801662e-07,30735.670950497988
0.3,2,23,2026-05-27T21:50:29.605,16708.0943854,16708.2556495,0.16126409999924363,51944.7937874104,False,-0.03,-0.0298790737,-6.893629e-07,43343.025422458915,0.03,0.0301176566,4.656466e-07,64679.21509573999
0.3,2,24,2026-05-27T21:50:29.787,16708.255705,16708.4379665,0.1822615000019141,34147.66309705673,False,-0.03,-0.0298785157,-1.226938e-06,24352.09904656959,0.03,0.0301214348,5.301354e-07,56818.38036094175
0.3,2,25,2026-05-27T21:50:29.945,16708.4380248,16708.5960901,0.15806529999827035,25074.06516795989,False,-0.03,-0.0298795201,-1.207592e-06,24743.058996747244,0.03,0.0301192827,1.185271e-06,25411.30484083387
0.3,2,26,2026-05-27T21:50:30.105,16708.5961438,16708.7560164,0.1598725999974704,25057.10292936721,False,-0.03,-0.0298825367,-1.195807e-06,24989.43115402402,0.03,0.0301212316,1.198874e-06,25124.601584486776
0.3,2,27,2026-05-27T21:50:30.263,16708.7560738,16708.9138715,0.15779770000153803,24581.249431540236,False,-0.03,-0.0298810222,-1.219785e-06,24496.958234442955,0.03,0.0301170389,1.221021e-06,24665.455303389543
0.3,2,28,2026-05-27T21:50:30.422,16708.9139262,16709.0721256,0.15819940000073984,28532.837614176824,False,-0.03,-0.0298851352,-1.084904e-06,27546.340690051835,0.03,0.0301253286,1.018303e-06,29583.855296508016
0.3,2,29,2026-05-27T21:50:30.581,16709.0721842,16709.2310471,0.15886289999980363,36335.177411502875,False,-0.03,-0.0298801614,-8.520086e-07,35070.257976269255,0.03,0.0301209128,7.993133e-07,37683.487563637435
0.3,2,30,2026-05-27T21:50:30.741,16709.2311024,16709.3923164,0.16121399999974528,35388.492138527436,False,-0.03,-0.0298788769,-1.029515e-06,29022.28418235771,0.03,0.0301221912,6.659816e-07,45229.76490641783
0.3,2,31,2026-05-27T21:50:30.924,16709.3923727,16709.5748788,0.18250609999813605,35899.16286786687,False,-0.03,-0.0298812203,-8.696737e-07,34359.11687337446,0.03,0.0301145233,8.015559e-07,37570.085005924106
0.3,2,32,2026-05-27T21:50:31.080,16709.5749331,16709.7309005,0.15596739999818965,27780.243622513346,False,-0.03,-0.0298842492,-1.111821e-06,26878.65150955055,0.03,0.0301205492,1.04816e-06,28736.594794687833
0.3,2,33,2026-05-27T21:50:31.240,16709.730952,16709.8909966,0.16004459999749088,35737.35511553829,False,-0.03,-0.0298818654,-7.2708e-07,41098.4560158442,0.03,0.0301184378,9.51844e-07,31642.19956211312
0.3,2,34,2026-05-27T21:50:31.399,16709.891053,16710.049865,0.15881200000148965,41549.36040346796,False,-0.03,-0.0298822321,-7.022653e-07,42551.201234063534,0.03,0.030124958,7.419733e-07,40601.13483867951
0.3,2,35,2026-05-27T21:50:31.556,16710.0499196,16710.2067203,0.1568007000023499,51914.94261924148,False,-0.03,-0.0298786293,-6.170122e-07,48424.697761243624,0.03,0.0301195218,5.386888e-07,55912.6564354039
0.3,2,36,2026-05-27T21:50:31.716,16710.2067756,16710.3676251,0.16084950000004028,60859.025529328734,False,-0.03,-0.0298799843,-4.978368e-07,60019.63755993932,0.03,0.0301131451,4.879353e-07,61715.446904538374
0.3,2,37,2026-05-27T21:50:31.876,16710.3676998,16710.5271818,0.15948199999911594,34873.55006616828,False,-0.03,-0.0298815557,-1.231275e-06,24268.79104992792,0.03,0.0301223279,4.89338e-07,61557.303745059646
0.3,2,38,2026-05-27T21:50:32.061,16710.5272319,16710.7126211,0.18538919999991776,27365.14141812217,False,-0.03,-0.0298751315,-1.065981e-06,28025.951213014116,0.03,0.0301192194,1.126383e-06,26739.76737930171
0.3,2,39,2026-05-27T21:50:32.218,16710.7126875,16710.8685798,0.15589230000114185,35079.02515003149,False,-0.03,-0.0298829107,-9.012248e-07,33158.109608168794,0.03,0.0301194426,8.092661e-07,37218.21858100815
0.3,2,40,2026-05-27T21:50:32.378,16710.8686339,16711.0288509,0.16021699999691918,45714.0705093384,False,-0.03,-0.0298798794,-5.407401e-07,55257.37669538472,0.03,0.0301230107,7.718293e-07,39028.07356497091
0.3,2,41,2026-05-27T21:50:32.536,16711.028911,16711.1866865,0.1577754999998433,55802.269612038384,False,-0.03,-0.0298772492,-5.03584e-07,59329.22650441634,0.03,0.0301221658,5.716306e-07,52695.159776261105
0.3,2,42,2026-05-27T21:50:32.693,16711.1867403,16711.3438472,0.15710690000196337,58600.30133681464,False,-0.03,-0.0298793534,-5.056868e-07,59086.67855281175,0.03,0.0301217354,5.182173e-07,58125.684727237
0.3,2,43,2026-05-27T21:50:32.853,16711.3438986,16711.5035846,0.15968599999905564,41007.98019409909,False,-0.03,-0.0298818561,-7.154441e-07,41766.86354671176,0.03,0.0301193761,7.477158e-07,40281.850537329825
